name,website,stage_focus,investment_focus,avg_check_size,location,geographies,can_lead,source_link,portfolio_examples,investor_type,data_source
Ricky Sun,,,"Health Care, Talent Management, Telecommunications",,United States Massachusetts Boston,,,https://investorhunt.co/investors/ricky-sun,"Emalex Biosciences, Tenacia Biotechnology, Avistone, Savara Inc., Pharvaris","Venture Capital, Private Equity Firm, Angel/Individual, Investment Partner",investorhunt
Laura Buhler,,Series A,"Health Care, E-commerce, Application Integration",,United States California San Francisco,,,https://investorhunt.co/investors/laura-buhler,"Various Startups, C100 · Full-time, Gilt.com · Full-time, Gilt.com","Venture Capital, Private Equity Firm, Finance Operator, Investor",investorhunt
Frank Barbieri,,Seed,"Health Care, Consumer Gadgets, Pet Care",,United States California San Francisco,,,https://investorhunt.co/investors/frank-barbieri,"CareGuide, PebblePost","Angel/Individual, Investor",investorhunt
Jesse Feldman,,"Series B, Early Stage Venture, Series A","Advertising, Health Care, Talent Management",,United States Massachusetts Boston,,,https://investorhunt.co/investors/jesse-feldman,"Robotiq, Drillinginfo","Venture Capital, Private Equity Firm, Angel/Individual, Investment Partner",investorhunt
Philippe Botteri,,"Series B, Early Stage Venture, Series A","Health Care, E-commerce, Business Operations",,United Kingdom England London,,,https://investorhunt.co/investors/philippe-botteri,"Doctolib, Algolia, Qubit, PayFit, BlaBlaCar","Venture Capital, Accelerator, Corporate Venture Capital, Private Equity Firm, Angel/Individual, Finance Operator, Investor",investorhunt
Qingsheng Zheng,,Early Stage Venture,"Health Care, Disruptive Innovation, Wellness",,China Shanghai,,,https://investorhunt.co/investors/qingsheng-zheng,"Trustbridge Partners, ShanDa Interactive Entertainment Ltd.","Venture Capital, Private Equity Firm",investorhunt
Kevin Mahaffey,,"Seed, Pre-Seed","Health Care, Data Integration, Wearables",,United States California San Francisco,,,https://investorhunt.co/investors/kevin-patrick-mahaffey,"OpenSea, Boosted, Dyspatch, Front, Lob","Venture Capital, Founder, Angel/Individual, Investment Partner, Investor",investorhunt
Tasha Seitz,,,"Health Care, Wellness, Women Founded",,United States Illinois Chicago,,,https://investorhunt.co/investors/tasha-seitz,"FutureFuel.io, Borrowell, ConsejoSano, PadSplit, Afresh Technologies","Venture Capital, Private Equity Firm, Micro VC, Investor",investorhunt
Alexandra Manick,,,"Health Care, Cybersecurity, Android",,United States Massachusetts Boston,,,https://investorhunt.co/investors/alexandra-manick,"Wren Therapeutics, Cullinan Oncology, Zippity, Breezeway, Commonwealth Fusion","Venture Capital, Private Equity Firm",investorhunt
Naza Metghalchi,,"Seed, Early Stage Venture, Series A","Health Care, Data Science, High-growth Startups",,United Kingdom England Greater London,,,https://investorhunt.co/investors/naza-metghalchi,"EQT Ventures, Kota (formerly Yonder), Stealth, Cytora, Flow Engineering","Venture Capital, Private Equity Firm, Angel/Individual, Investor",investorhunt
Junichi Murata,,Early Stage Venture,"Advertising, Health Care, Commercial",,Japan Tokyo Tokyo,,,https://investorhunt.co/investors/junichi-murata,"Otrium, Zomentum, Pony.ai, REDPINE, Hibob","Venture Capital, Private Equity Firm, Investment Partner",investorhunt
John Mannes,,,"Health Care, Research and Development, E-commerce",,United States California San Francisco,,,https://investorhunt.co/investors/john-mannes,"Assembled, DataGrail, Quince, Snappr, Fractal","Venture Capital, Private Equity Firm, Micro VC",investorhunt
Bill Nutter,,Series B,"Health Care, Equipment Manufacturing, E-commerce",,United States Tennessee Nashville,,,https://investorhunt.co/investors/bill-nutter,"Cole Information, Array","Venture Capital, Private Equity Firm, Investor",investorhunt
Martha Obasi,,"Series B, Series A","Health Care, Talent Management, Telecommunications",,United States Massachusetts Boston,,,https://investorhunt.co/investors/martha-obasi,Ecademy Africa,"Venture Capital, Private Equity Firm, Investment Partner, Investor",investorhunt
Karthik Nageswaran,,"Early Stage Venture, Series A","Clean Tech, Health Care, Talent Management",,India Karnataka Bengaluru,,,https://investorhunt.co/investors/karthik-nageswaran,"HealthPlix, MyGlamm, Vogo, Vokal, Koo App","Venture Capital, Entrepreneurship Program, Founder, Private Equity Firm, Finance Operator, Micro VC, Investment Partner",investorhunt
Timm Schipporeit,,"Seed, Pre-Seed","Health Care, Data Integration, Talent Management",,United Kingdom England London,,,https://investorhunt.co/investors/timm-schipporeit,"optilyz, Pets Deli, Financial Technology Partners / FT Partners, Bonify Germany, Collibra","Venture Capital, Investment Bank, Private Equity Firm, Angel/Individual, Investor",investorhunt
Martin Ericsson,,Series B,"Health Care, Commercial, Network Infrastructure",,United Kingdom England Greater London,,,https://investorhunt.co/investors/martin-ericsson,"Pony.ai, Otrium, BankBazaar.com, Spendesk, ekincare","Venture Capital, Private Equity Firm, Investor",investorhunt
Josh Kochen,,,"Health Care, Wellness, Investment Management",,Canada Ontario Toronto,,,https://investorhunt.co/investors/josh-kochen,"Fortis Fire & Safety, GO Car Wash","Venture Capital, Private Equity Firm",investorhunt
Janelle Goulard,,Series A,"Clean Tech, Health Care, Telecommunications",,United States Arizona Scottsdale,,,https://investorhunt.co/investors/janelle-goulard,"Sun Genomics, Modulim","Venture Capital, Private Equity Firm",investorhunt
Eric Ries,,Seed,"Health Care, Wearables, E-commerce",,United States California San Francisco,,,https://investorhunt.co/investors/eric-ries,"Rally, UXPin, CircleCI, Asana, The Muse","Angel/Individual, Investor",investorhunt
Roland Reynolds,,"Series B, Series A","Health Care, Telecommunications, Customer Service",,United States Virginia Alexandria,,,https://investorhunt.co/investors/roland-reynolds,"Turvo, Carta, CircleCI, Pantheon, Blocknative","Venture Capital, Investment Bank, Private Equity Firm, Investor",investorhunt
Emmanuel Delaveau,,"Seed, Pre-Seed, Early Stage Venture","Health Care, E-commerce, Customer Service",,France Île-de-France Paris,,,https://investorhunt.co/investors/emmanuel-delaveau,"Transcelestial Technologies, Sorare, Lendtable, Metadata, Peanut","Venture Capital, Entrepreneurship Program, Corporate Venture Capital, Private Equity Firm, Investor",investorhunt
Rajesh B,,Seed,"Health Care, Talent Management, E-commerce",,India Karnataka Bengaluru,,,https://investorhunt.co/investors/rajesh-b,re2you,Angel/Individual,investorhunt
Tony Maggiore,,,"Health Care, Wellness, Investment Management",,United States Illinois Chicago,,,https://investorhunt.co/investors/tony-maggiore,Global Claims Services,Private Equity Firm,investorhunt
Bill Coughran,,"Series B, Early Stage Venture, Late Stage Venture","Health Care, Wearables, Email",,United States California Menlo Park,,,https://investorhunt.co/investors/bill-coughran,"Remote, Doppler, Linear, Vise, BitClout","Venture Capital, Corporate Venture Capital, Founder, Private Equity Firm, Venture Debt, Investor",investorhunt
Mark Linao,,"Seed, Pre-Seed","Health Care, E-commerce, Sports",,United States California Los Angeles,,,https://investorhunt.co/investors/mark-linao,Technicolor,"Venture Capital, Founder, Private Equity Firm, Micro VC, Investor",investorhunt
Ryan Schwarz,,,"Health Care, Wellness, Healthcare Innovation",,United States District of Columbia Washington,,,https://investorhunt.co/investors/ryan-schwarz,"Vitoria Pharmacy, GOBEL, NeuLife Rehab of Florida, OPN Healthcare, Argos Health","Venture Capital, Private Equity Firm",investorhunt
Anton Fedorov,,,"Health Care, Telecommunications, E-commerce",,United States New York New York City,,,https://investorhunt.co/investors/anton-fedorov,"GoCube, Telemedi.co, AllRight.com, Chili Piper, QMENTA","Venture Capital, Private Equity Firm, Secondary Purchaser, Venture Debt",investorhunt
Anand Datta,,"Seed, Early Stage Venture, Series A","Health Care, E-commerce, Databases",,India Karnataka Bengaluru,,,https://investorhunt.co/investors/anand-datta,"Treasure Data, Gitter, H2O.ai, Quizizz, Mitigata™ - Smart cyber insurance","Venture Capital, Accelerator, Private Equity Firm, Angel/Individual, Micro VC, Investment Partner, Investor",investorhunt
Rushil Vallabh,,Early Stage Venture,"Health Care, E-commerce, Wellness",,South Africa Gauteng Johannesburg,,,https://investorhunt.co/investors/rushil-vallabh,,"Venture Capital, Private Equity Firm, Angel/Individual, Micro VC",investorhunt
Alex Snodgrass,,"Series B, Early Stage Venture","Health Care, Autonomous Vehicles, E-commerce",,United Kingdom England London,,,https://investorhunt.co/investors/alex-snodgrass-cfa,"Rosy, Caristo Diagnostics, BGF (Business Growth Fund), Lloyds Banking Group","Venture Capital, Entrepreneurship Program, Private Equity Firm, Angel/Individual, Investment Partner, Investor",investorhunt
Florent Thiry,,,"Health Care, Talent Management, Wellness",,France Île-de-France Paris,,,https://investorhunt.co/investors/florent-thiry,"In'Tech Medical, IMV Technologies","Venture Capital, Private Equity Firm, Fund Of Funds",investorhunt
Geoffrey Maltzahn,,Series A,"Health Care, Research and Development, Drug Discovery",,United States Massachusetts Cambridge,,,https://investorhunt.co/investors/geoffrey-von-maltzahn,"Indigo, Seventh Sense Biosystems, Visterra, T2 Biosystems, Editas Medicine","Venture Capital, Entrepreneurship Program, Investor",investorhunt
Ali Partovi,,"Seed, Pre-Seed","Health Care, Wearables, Data Science",,United States California San Francisco,,,https://investorhunt.co/investors/ali-partovi,"Nervana, Zentail, Convoy, DeepScale, 100Plus","Venture Capital, Angel/Individual, Investment Partner, Investor",investorhunt
Michael Brown,,Seed,"Advertising, Health Care, Talent Management",,United States New York New York City,,,https://investorhunt.co/investors/michael-brown,"InterPrice Technologies, appssavvy, Solve Media, StreetCred, Metricly","Venture Capital, Private Equity Firm, Micro VC, Investor",investorhunt
Tom Kalinske,,Early Stage Venture,"Health Care, Talent Management, Wearables",,United States California San Francisco,,,https://investorhunt.co/investors/tom-kalinske,"Gfycat, Drop, ZeroCater, Sapho, Kidlandia","Venture Capital, Private Equity Firm",investorhunt
Ingo Krocke,,,"Health Care, E-commerce, Wellness",,Germany Bavaria Munich,,,https://investorhunt.co/investors/ingo-krocke,BVK Bundesverband Beteiligungskapital,"Venture Capital, Private Equity Firm, Angel/Individual",investorhunt
Rob Stavis,,"Seed, Series B, Early Stage Venture, Series A, Late Stage Venture","Health Care, Emerging Technology, High-growth Startups",,United States New York Larchmont,,,https://investorhunt.co/investors/rob-stavis,"FLOWER CO, Bespoke Financial, LNTS, 2U, Betterment","Venture Capital, Corporate Venture Capital, Private Equity Firm, Angel/Individual, Finance Operator, Venture Debt, Investment Partner",investorhunt
Rajeev Bhandari,,Seed,"Health Care, Hospitals, E-commerce",,India Karnataka Bangalore Rural,,,https://investorhunt.co/investors/rajeev-bhandari,Zoctr Health,Angel/Individual,investorhunt
Stephan Eberle,,,"Health Care, Data Integration, E-commerce",,United States California Los Altos,,,https://investorhunt.co/investors/stephan-eberle,"Comet.ml, Upsolver, Viz, Socure, Flatfile","Venture Capital, Entrepreneurship Program, Growth Operator, Private Equity Firm, Investment Partner",investorhunt
John Pacifico,,"Series B, Series A","Advertising, Health Care, E-commerce",,United States Connecticut Greenwich,,,https://investorhunt.co/investors/john-j-pacifico,"Homeis, Bellhops, Kustomer, Glooko, Leanplum","Venture Capital, Private Equity Firm, CEO, Investor",investorhunt
Ben Quazzo,,"Series B, Early Stage Venture","Health Care, E-commerce, Business Operations",,United States California San Francisco,,,https://investorhunt.co/investors/ben-quazzo,"Course Hero, MasterClass, Voxy","Venture Capital, Accelerator, Corporate Venture Capital, Private Equity Firm, Angel/Individual, Finance Operator, Investor",investorhunt
John Kobs,,Seed,"Health Care, Wearables, Online Rental",,United States California San Francisco,,,https://investorhunt.co/investors/john-kobs,"Periscope Data, MyTime, Scalyr, Rinse, Man Crates","Angel/Individual, Investor",investorhunt
Ignacio Puig Masllorens,,Early Stage Venture,"Health Care, Emerging Technology, Digital Services",,Spain Catalonia Barcelona,,,https://investorhunt.co/investors/ignacio-puig-masllorens,"Ritmo, Qbeast Analytics, Parlem, AmacaThera, Habyt","Venture Capital, Private Equity Firm, Venture Debt, Micro VC",investorhunt
Nick Stojka,,Seed,"Health Care, Commercial, E-commerce",,United States Illinois Chicago,,,https://investorhunt.co/investors/nick-stojka,AviationX,Angel/Individual,investorhunt
Doug Higgins,,Series B,"Health Care, Network Infrastructure, Wearables",,United States Utah Park City,,,https://investorhunt.co/investors/doug-higgins,"Tonal, Localytics, Convercent, SAVO, Jibe","Venture Capital, Entrepreneurship Program, Founder, Private Equity Firm, Fund Of Funds, Investor",investorhunt
Maddie Callander,,"Seed, Pre-Seed, Early Stage Venture","Health Care, Emerging Technology, DeepTech",,United States California San Francisco,,,https://investorhunt.co/investors/maddie-callander,"The Council, Yellowstone Club","Venture Capital, Incubator, Accelerator, Private Equity Firm, Angel/Individual, Investor",investorhunt
Alan Robertson,,Early Stage Venture,"Advertising, Health Care, Wearables",,United Kingdom Scotland Edinburgh,,,https://investorhunt.co/investors/alan-robertson-ca,"Adimo, Intelligence Fusion, Leaf Grow, e.fundamentals, RevLifter","Venture Capital, Private Equity Firm, Investment Partner",investorhunt
Ilse Massart,,Seed,"Health Care, Wellness, Fundraising",,The Netherlands North Brabant Tilburg,,,https://investorhunt.co/investors/ilse-massart,,"Venture Capital, Incubator, Accelerator, Private Equity Firm, Angel/Individual, Investor",investorhunt
Amit Sharma,,"Seed, Early Stage Venture","Health Care, Pet Care, E-commerce",,United States New York New York City,,,https://investorhunt.co/investors/amit-sharma,"Penelope, OffLimits, Package Free, Encantos, Parallel Markets","Venture Capital, Private Equity Firm, Angel/Individual, Micro VC",investorhunt
Zack Kanter,,"Seed, Pre-Seed","Health Care, Wellness, Enterprise Software",,United States California San Francisco,,,https://investorhunt.co/investors/zack-kanter,"TrueLayer, Almanac, Rewatch, Cloudthread, Grafbase",Angel/Individual,investorhunt
Ben Mathias,,"Series B, Early Stage Venture, Series A","Health Care, South East Asia-based Startups, Talent Management",,India Karnataka Bengaluru,,,https://investorhunt.co/investors/ben-mathias,"Gitpod, Aporia, Yotpo, Cymbio, PatSnap","Venture Capital, Private Equity Firm",investorhunt
